contrast,dissimilarity,homogeneity,energy,correlation,ASM,Label
1414.9685433519535,23.90912485268528,0.1728427321755543,0.03565527363075768,0.8602429516836598,0.001274191857469423,bengin
1431.3034346412237,24.336344787836698,0.17754145514956582,0.03731019729687713,0.8552719738681338,0.0013948870888526004,bengin
1292.4452472659325,23.388434550533344,0.17103133433835122,0.03563071492045696,0.8658987385837111,0.0012722624366340455,bengin
1264.034546017685,23.11203395646961,0.17144569060876258,0.03569620212702755,0.8684192668299913,0.0012768669571339786,bengin
1264.034546017685,23.11203395646961,0.17144569060876258,0.03569620212702755,0.8684192668299913,0.0012768669571339786,bengin
1332.4394311146382,23.431888161342602,0.1706218027195161,0.03627813548793317,0.8620059756232066,0.0013187107230639426,bengin
1404.746203476536,23.81402675834218,0.17191051225608361,0.035325345515381655,0.8578660569679786,0.0012506553920566274,bengin
1404.746203476536,23.81402675834218,0.17191051225608361,0.035325345515381655,0.8578660569679786,0.0012506553920566274,bengin
1560.2691629943424,25.252537205877438,0.17129744143295111,0.03510537979276572,0.8487255929126053,0.0012351316616730614,bengin
1557.1437232649707,24.791615320645047,0.1731060312271726,0.035952287118253295,0.8473131510860566,0.0012952142728400395,bengin
1395.249466130451,23.764971391259586,0.1739074333647747,0.03580045369836389,0.8623125848432549,0.0012844539720479552,bengin
1411.2961533725,23.915732208107144,0.1737857315102328,0.03623707281845015,0.8612573611777039,0.001315782316506453,bengin
1431.3034346412237,24.336344787836698,0.17754145514956582,0.03731019729687713,0.8552719738681338,0.0013948870888526004,bengin
1283.8212969453857,23.173032136878632,0.1733980752485812,0.036353212495254764,0.8692710873103893,0.0013241995926380195,bengin
1322.0942356226926,23.58458601461779,0.17081456493603442,0.035499405904996596,0.8634017764308957,0.0012629037731032697,bengin
1316.6087928247862,23.279680400084423,0.1714025326435263,0.03603711515926876,0.8640350079484416,0.0013009670222128913,bengin
1280.4248076000126,23.132819026183327,0.17085386788146112,0.03584403320469254,0.868039328380614,0.0012873663234796212,bengin
1323.0835254252352,23.458603135197656,0.17094860706661016,0.03558216057574095,0.8645627406432698,0.0012685685872712653,bengin
1323.0835254252352,23.458603135197656,0.17094860706661016,0.03558216057574095,0.8645627406432698,0.0012685685872712653,bengin
1425.8636080890715,24.21019691731814,0.15215970068382834,0.028643029519244634,0.8606418865899796,0.0008223993429427129,bengin
1328.4894518944968,23.627103204691778,0.15289167254964903,0.028375155110942872,0.8700625919330992,0.0008072271473099117,bengin
1262.609195645834,23.083050126398113,0.15245469027403494,0.028352521700041662,0.8757053295672244,0.0008057977764152315,bengin
1191.0462857687342,22.381240658671917,0.151053033949144,0.028090395860767278,0.8746427056653232,0.0007910220015669235,bengin
1406.898462588225,24.094968659545035,0.13947993086358437,0.024665687118679114,0.8547467392121342,0.0006107149911569833,bengin
1268.6802103751015,23.002727280589415,0.15090049918508364,0.02828039714799416,0.8704841799609273,0.000801716573282496,bengin
1268.6802103751015,23.002727280589415,0.15090049918508364,0.02828039714799416,0.8704841799609273,0.000801716573282496,bengin
1601.1652764414596,24.910792024035256,0.20393634409838657,0.04268729025914089,0.8531371812041568,0.0018263920518486825,bengin
1647.7875253015488,24.98789144650095,0.20444571133740172,0.04300068182303756,0.8477938588902936,0.0018529707662489697,bengin
1637.4743585546732,25.202188922204705,0.204243871314082,0.041877866004195755,0.8487522593775708,0.0017575776346343904,bengin
1637.4743585546732,25.202188922204705,0.204243871314082,0.041877866004195755,0.8487522593775708,0.0017575776346343904,bengin
1629.4859003359447,25.0465724559855,0.20318400037197104,0.042258051941697336,0.8485669984276681,0.0017896804907169155,bengin
1629.4859003359447,25.0465724559855,0.20318400037197104,0.042258051941697336,0.8485669984276681,0.0017896804907169155,bengin
1580.269345385095,24.824272820583634,0.20418251472868112,0.04219705450758846,0.8538799362417064,0.001784369868529562,bengin
1589.6280848765507,24.708775635775584,0.20435514233206584,0.042230769420598176,0.8529668212944692,0.0017873406800148028,bengin
317.05099129242126,10.297648052608585,0.272037690960532,0.07535382606421998,0.9598750838938421,0.005681577405531418,malignant
498.551164125456,14.934301009641395,0.09793833127325163,0.01133942685802074,0.9494639832529763,0.0001287900828258429,malignant
813.5882968289377,17.37987181773068,0.20896567886685657,0.04830849411785536,0.9033547562144958,0.0023369015886149282,malignant
801.6356222487893,17.21513575696082,0.20968063261368045,0.049213564459096804,0.9042973905893648,0.0024251953106889605,malignant
751.2541797232539,17.00647362395854,0.20988781224638478,0.05025364758561539,0.9106879439056919,0.0025285657181414725,malignant
852.4654071339323,17.535068675116342,0.21011783322857397,0.05015202183548249,0.8983359277283389,0.002518481485295413,malignant
779.79241447347,17.32084051150113,0.2094397262642273,0.04883761570091712,0.9074935316499579,0.002388591832527382,malignant
846.5122788422593,17.539992382662195,0.20968528992444113,0.04875367647768105,0.8996889500656802,0.002380195727828501,malignant
840.1916732223008,17.652063394749796,0.20929479375140964,0.04960148980884653,0.9012583570333718,0.002463511475616247,malignant
797.7574191864287,17.33317923902976,0.2102641139789188,0.04873552204196767,0.9063866051386691,0.0023782270733410356,malignant
715.370405589422,16.892480027748498,0.20910297052732696,0.04839867877007463,0.9161039858980107,0.0023456671393141133,malignant
921.8988964958841,17.827951901514304,0.21153572785266464,0.050579754040132804,0.8923216093732462,0.0025613194928894197,malignant
512.7238179649621,15.016649181550573,0.09756657233955347,0.011562550145506304,0.9482621086001347,0.00013390083041039995,malignant
809.9565186980487,17.995673052423363,0.08968883768095628,0.012686721460714335,0.9102650389245854,0.00016112979145652953,malignant
774.7633901952883,17.887797880917027,0.09063905715613241,0.014389463450113089,0.9143503058990077,0.00020718842589377895,malignant
773.6611762337077,17.84490139967179,0.09001895828654773,0.013030173757454362,0.9140363843353234,0.00016993629893828673,malignant
824.6166124675054,18.064877399323414,0.08957141941061639,0.013958865016079616,0.9085996027633795,0.00019499301723271685,malignant
811.4681286711871,17.88381978954225,0.09080134430243197,0.013639221911646278,0.9113350755209584,0.00018618454596815523,malignant
859.6703536666541,18.32136477269371,0.08911104668018971,0.013891365620354798,0.9053663251786528,0.00019315111682350635,malignant
811.3786837988232,18.03381020157898,0.08923780636228677,0.013827279726365521,0.9123103777776447,0.00019134915307568426,malignant
818.3690499016008,18.28276801571127,0.088572873229377,0.013667933910619979,0.9124974321351424,0.00018698277172471536,malignant
727.5336791681972,17.866865147194268,0.08795128702646038,0.013489063611081027,0.9218232870853401,0.00018212770767164446,malignant
711.4987111536685,17.591162809795577,0.08874357189982032,0.013254575036659985,0.9232170666004498,0.0001758569896307459,malignant
512.294103369486,15.106481059389829,0.09746471412923827,0.011682246343439328,0.9475592249558376,0.0001366714999252174,malignant
707.7151395673419,17.573205355133105,0.08945820200838529,0.013498626210506553,0.9221486927862698,0.00018237705819489864,malignant
703.1136953382455,17.620438185152057,0.08976499378276022,0.013160368194226625,0.9232648070277911,0.0001733594016730587,malignant
854.4762852735028,18.0127260117814,0.10197012460279545,0.020681854266004943,0.9131109467127758,0.00042781976330429235,malignant
755.7968038448491,17.529627547958018,0.10213841289059554,0.021254971938969282,0.9233943651276248,0.00045184845016954707,malignant
874.5597415133675,18.200329343274756,0.10001586694370558,0.01941340025312857,0.9113860919260239,0.0003769711852115719,malignant
836.8598617634182,17.850214141346758,0.09988437592721165,0.01806917427655623,0.9139081647763655,0.00032662404441263294,malignant
828.0246773656193,17.781251950740163,0.09925273051598375,0.017660384910950823,0.9139987750026931,0.00031198919980751167,malignant
595.7261109628132,16.74175906222453,0.09821636993265412,0.017100918420252638,0.9381026102865571,0.0002925523334340048,malignant
908.3279131668656,18.254939567967547,0.09534960240950707,0.0156848781082672,0.9041001451374784,0.00024614624212414613,malignant
760.7156417531467,17.432091328067028,0.094220439550787,0.013909097972563973,0.9162127558475974,0.00019363131334570297,malignant
525.0272237668635,15.288175817486525,0.0958930542332867,0.011341064742802241,0.946150997376303,0.00012882552160300824,malignant
694.4836457096366,17.187769390809844,0.09309042097616509,0.013762446555717307,0.9206478629024385,0.00018955490339686275,malignant
751.1954411956419,17.433040132792335,0.09257350387033629,0.01421644353652133,0.913854896605429,0.0002022639862648168,malignant
708.6086356449794,17.344165891888217,0.09073449097491451,0.013292713747443497,0.9178858449377226,0.00017688398877774194,malignant
756.5756964614699,17.54432872420379,0.0918943175820748,0.01414983558144042,0.9131570973724188,0.00020037975861711277,malignant
700.3002600524359,17.252738173412,0.09155847534147842,0.013062296725751824,0.9200008180628618,0.00017076819034884543,malignant
750.217694245645,17.5784302279812,0.09106016674769668,0.014045172060086118,0.9140009710115274,0.00019740268965656797,malignant
653.1931198199547,17.002224819042986,0.09026704199135036,0.01370132164447581,0.9246234635909594,0.00018789297066384064,malignant
665.7230291191487,17.058181472416457,0.09172668135347793,0.013557786839286434,0.927106681835769,0.0001839494439717808,malignant
498.551164125456,14.934301009641395,0.09793833127325163,0.01133942685802074,0.9494639832529763,0.0001287900828258429,malignant
512.7238179649621,15.016649181550573,0.09756657233955347,0.011562550145506304,0.9482621086001347,0.00013390083041039995,malignant
667.7056767427125,16.03278905951143,0.09387493633167807,0.01091011416316344,0.9306585306259954,0.00011921313370531155,malignant
512.294103369486,15.106481059389829,0.09746471412923827,0.011682246343439328,0.9475592249558376,0.0001366714999252174,malignant
525.0272237668635,15.288175817486525,0.0958930542332867,0.011341064742802241,0.946150997376303,0.00012882552160300824,malignant
521.7024604882504,15.09244310747513,0.0972737621089948,0.0115358129848891,0.9470087082468924,0.00013328840021397076,malignant
536.0352225695813,15.295474634184327,0.09585879362354212,0.011262099159313636,0.944915615978169,0.00012707218132250163,malignant
516.9865971449717,15.173411272209048,0.09665391067526989,0.011414893536929552,0.9469387016733879,0.00013051884030029472,malignant
530.365207293378,15.310332076396374,0.09609758168495094,0.01133667920558594,0.9454726271501319,0.00012870093499871654,malignant
544.1489680733025,15.405893886966853,0.09550376912707996,0.011381860869344503,0.9444660702172395,0.00012974139713639747,malignant
553.6979183072282,15.472981014054257,0.0953472714694098,0.011381523132246989,0.943764260409631,0.00012975255615074632,malignant
667.7056767427125,16.03278905951143,0.09387493633167807,0.01091011416316344,0.9306585306259954,0.00011921313370531155,malignant
610.2809654244621,15.85913176965833,0.09388110663114649,0.01101549523504406,0.936794274208689,0.00012152326096735612,malignant
517.4235642153269,15.152677603112345,0.09474631161779104,0.0110159601585237,0.9474486495746226,0.00012153135725123987,malignant
559.5558238409056,15.527589666865872,0.09437590956015034,0.011020916384445245,0.9425922302050559,0.00012163552394422278,malignant
535.8559128021586,15.407779391670395,0.09507432533974752,0.011279781258976093,0.9459612050055534,0.00012741796670917194,malignant
517.4235642153269,15.152677603112345,0.09474631161779104,0.0110159601585237,0.9474486495746226,0.00012153135725123987,malignant
524.5044333370635,15.205982233983681,0.09572828876032155,0.01112917885876967,0.9472805423930462,0.00012406393150777092,malignant
522.9141779456548,15.208607461482266,0.09541773441773684,0.01106311221429194,0.9467958299742445,0.0001225822499460804,malignant
529.1462152630497,15.273998714637784,0.09557738121874759,0.011231132586562727,0.9464007908062002,0.000126325833573759,malignant
517.6127412684431,15.330762462187174,0.09425148636048737,0.011003954029324931,0.9468921305903875,0.00012128873897945037,malignant
772.8892021621128,16.834186426156865,0.1752330318034176,0.04146897167912285,0.9065260994730311,0.0017214974701720781,malignant
755.3059785014565,16.688015343368416,0.17573372928840553,0.0412883516598835,0.9085422190920411,0.001706473523307785,malignant
753.8501925613544,16.861583588166134,0.17411653941355693,0.04002232714354261,0.9085491221378308,0.0016036272042818831,malignant
586.9200978266649,15.411227288921978,0.09321025237668937,0.011381038757399,0.9395295429904885,0.000129663807759824,malignant
645.1843013380017,16.20967664204817,0.17492709155782987,0.0413852944033151,0.9220658955874288,0.0017145506081005994,malignant
661.3864124914944,16.558081903827926,0.17382247842547435,0.0398203146268464,0.9211514364631741,0.001587464999465619,malignant
648.895007304628,16.6211540248212,0.17248982156108378,0.04014351042759817,0.9229886981127092,0.00161335455645767,malignant
666.5687602685929,16.749541306189975,0.17359154794651527,0.04144276423409607,0.9211995575051037,0.0017192233402180668,malignant
758.2668048364545,17.145748524055467,0.1734877279084349,0.04214751689759324,0.9081269717497639,0.0017781420978374538,malignant
775.746816464761,17.171577020454677,0.1737802907471369,0.04335643820064293,0.905792161196459,0.001881395490614711,malignant
721.0008311990716,17.15340579761214,0.17262505984659732,0.040398429773224345,0.9129331215541983,0.001633874747407891,malignant
746.9766358352424,16.755247855026496,0.17561569364523488,0.042745051408139084,0.90673816602209,0.0018289134464580773,malignant
739.2224407572778,16.73019308659866,0.17533974227330096,0.04203574126628538,0.9077915157556128,0.0017688315992563084,malignant
649.0265709560006,16.263857562306217,0.17661703766014858,0.04360426711324254,0.9207051756574387,0.0019028554928168257,malignant
359.5967677031309,10.492531156025859,0.2722996293084936,0.07141113959602823,0.9536496507407178,0.005102935031664731,malignant
734.2043805788308,16.484159101687535,0.17837263764071706,0.04370572398830486,0.9124303440666285,0.0019118773395509834,malignant
767.810215432338,16.63150920334833,0.17703617051384862,0.042362658216844096,0.9077958562573631,0.0017963085443479104,malignant
698.3745422084429,16.271283293151672,0.1801180896861485,0.04398142282422877,0.9156574985422774,0.0019359917216169832,malignant
736.8313017212498,16.45599886494828,0.1796722687811842,0.044272161625149964,0.9104030335303355,0.0019616882058394215,malignant
725.2645501306577,16.416476546230356,0.17897673666530053,0.04428426495560134,0.9101749055489248,0.0019626697006468784,malignant
736.4743772975081,16.539030468893518,0.17808606433769472,0.04307340532805916,0.9092380059654069,0.0018569118226409885,malignant
749.7414477663875,16.855486509136835,0.1768324338896905,0.04327444270221993,0.9082295016714717,0.001874178522935426,malignant
705.0105421534736,16.445024032693567,0.17708213957643254,0.0433645978708114,0.9128031963435369,0.0018821465004400803,malignant
696.0132987667513,16.475530475608416,0.17626944405532602,0.041930352637390006,0.9140897177610645,0.0017598359938710646,malignant
792.9180739684689,17.023543378512873,0.1758558883466968,0.04282019594602038,0.9009263296753338,0.00183517184069723,malignant
450.02797729133897,11.128970242000086,0.271224773211309,0.0734083354289417,0.9417788568141845,0.005393177012845245,malignant
408.6754064883577,12.101230948489254,0.1201002412508348,0.010802228120293224,0.9582679658909914,0.00011705043404398775,malignant
406.9227176785259,12.946390392399415,0.11211166832577674,0.012627406123604164,0.9572894433034644,0.00015979590693710534,malignant
454.50137001723846,13.331291867102784,0.11257054370705072,0.012617997621329992,0.9517012209214281,0.00015954677782430658,malignant
608.0050932758008,14.62563973429205,0.10693810704316986,0.01500111885468288,0.9382221860819534,0.00022510116199877254,malignant
647.5504489116992,14.80177354391271,0.10560637460445153,0.01306588458124993,0.9348344312652103,0.0001708330656402717,malignant
556.5837975043119,14.328359205438929,0.1047396979454852,0.013843261544083075,0.9453135414155218,0.00019169699569494367,malignant
433.84365937238954,13.451448789517128,0.10698921407934478,0.013516529649778626,0.9567431159579161,0.00018278348307041676,malignant
412.5686518285168,13.357737891293057,0.10595614531269679,0.014080954685221008,0.9583225993945126,0.00019835094669128347,malignant
516.9713165701133,13.836350086689967,0.11338211280800192,0.02065935173889464,0.9496339007243961,0.0004268285478746688,malignant
450.63874314604607,13.434143833626237,0.1156069502149917,0.02218753886598778,0.9559613945141476,0.0004923038666131359,malignant
729.1478038966245,17.580394443167748,0.1352991650208391,0.031882556203294374,0.9289985142329371,0.0010170754798180862,malignant
541.5404829674384,14.121885265100147,0.11062641330117,0.018821334088104037,0.9463864861631747,0.000354269185255178,malignant
447.2389114445727,13.713521895906885,0.10765339098451936,0.018420595027209333,0.9545685650976622,0.0003393518939887141,malignant
537.0836346755459,14.645079030393504,0.10317523896768399,0.016294971857785365,0.9463009760301861,0.00026564038502523976,malignant
493.4574373836109,14.287625475380073,0.10608702276166371,0.01637007128343386,0.9523515026102376,0.00026812124032251695,malignant
502.1109333483856,14.445677395555109,0.10558569649580288,0.015358212667958438,0.9524282889048521,0.00023600845193526325,malignant
593.8510603161445,15.22886831782792,0.09133773731410562,0.010075463063416865,0.9377985565500815,0.00010174177510022077,malignant
575.9789762379048,14.981736240977693,0.09365615531670465,0.010303058033243884,0.9403728524813404,0.00010639223898188793,malignant
556.2125686107662,14.665432757685412,0.09648079247209985,0.010526198557000087,0.9415253781386811,0.00011103307904618471,malignant
433.5941587151375,14.085503045542618,0.09486536122347838,0.010261424036282224,0.9541147091829444,0.00010551067310751218,malignant
544.9971123763839,14.933316128860682,0.09163277270142872,0.009871235637560259,0.9436657079720863,9.765920425418024e-05,malignant
655.2015600152911,17.017791552584484,0.10461692883775173,0.015281216718076796,0.9318249688944048,0.00023383252896003098,malignant
781.4679874225802,18.009971197610973,0.13407675791661988,0.03154492462032387,0.9258821776150676,0.000995683451597117,malignant
624.2158866983325,13.942785092378898,0.1627611860111499,0.05459109549597194,0.9471115803916472,0.002980586335992884,malignant
630.549076244875,13.855287240850052,0.16410092006068533,0.054296715946825225,0.9465901903832341,0.002949145794978226,malignant
633.9995084866606,13.739624419907896,0.16563279895959504,0.054411181201132544,0.946572762091312,0.0029609581090413407,malignant
645.9203587960867,14.065449614795785,0.16265575643592858,0.05430378412366056,0.9458923434656316,0.0029499249857219776,malignant
602.230923537057,13.749703801358562,0.1634786473734068,0.054485771119020025,0.9492943050116465,0.002969117738778348,malignant
629.2675281925464,13.989984687533246,0.16100903511288536,0.051729533729867,0.9462730206865355,0.0026763908945163883,malignant
602.8943727700081,13.840833422710709,0.162312448557541,0.051672534164173105,0.9484502270737112,0.00267091116518384,malignant
652.8929648632275,14.15328331356538,0.16364955084281788,0.05217004841878135,0.9451730446690463,0.0027226138910249253,malignant
633.3926430873356,13.99879755827524,0.16421612950631997,0.05187284672053755,0.9460156214979448,0.0026916594060821504,malignant
618.5810439860617,13.766571651728924,0.16313816878508242,0.051078954647629,0.9459656085864272,0.002609450123325937,malignant
728.4797556375954,17.766892405830486,0.13110725849554244,0.030656871543979114,0.9293660453478955,0.000940549357008309,malignant
590.1143708399171,13.841742066541098,0.15903594827346682,0.050924221404829044,0.9488272539482536,0.0025941598409432104,malignant
581.680308710767,13.651009865345442,0.16491860517210136,0.052072349277157634,0.9502686410981966,0.002711943981879149,malignant
626.5580267173052,13.900970398009928,0.16441309325225945,0.05383924157416151,0.946853027129489,0.0028995955544617114,malignant
638.6275302188131,13.80454049525796,0.16353211445538862,0.05353157699512452,0.9444849053000273,0.002865976739154119,malignant
572.3670438289976,13.514755789212755,0.16292298093100405,0.05146340297209369,0.9507044859813456,0.0026488885621647703,malignant
696.3177933118554,14.007239685914792,0.16548422825331666,0.05156598040135506,0.9407109062180212,0.002659453364592816,malignant
689.4753466388304,14.167324590272855,0.16346215793123453,0.05135897127047836,0.9413099042609714,0.002638589293196756,malignant
682.8497861672141,13.952408259381473,0.1655218710655502,0.05166140665971092,0.9396611858890622,0.0026691517834421304,malignant
636.5339554889656,13.780210443733246,0.1653660281288974,0.05173754557820377,0.94501547456489,0.002677194899844619,malignant
612.7181888015496,13.645574007419704,0.1622263019107552,0.05065325084256756,0.946876191244437,0.0025660995973294724,malignant
790.7219882726326,18.01809192798134,0.12695271048028484,0.029534894858809592,0.9204229835916848,0.0008731772536206059,malignant
451.5005944908663,12.79734220152237,0.1667233858839734,0.05112473479394912,0.9614808202011195,0.0026140629239814256,malignant
456.16463115023316,12.771928558186927,0.16601071712597218,0.05151712145611325,0.9612911985555211,0.0026542601170993405,malignant
491.07130212729624,13.170906076452555,0.16308382510182684,0.05131234152361725,0.9585367524349675,0.00263336424847848,malignant
479.219874358398,12.99317441177013,0.1635328431277287,0.050947777257738296,0.9598128676149704,0.0025960507939762007,malignant
478.11402856843006,12.961655757912645,0.1646139013567653,0.05186306661499613,0.9591674811409467,0.0026900343836156943,malignant
481.1080962931742,13.140852577315473,0.16276103424077643,0.051025411302641155,0.9596137040653574,0.0026039542876964347,malignant
491.4291422804698,13.288123282166104,0.16281551451231407,0.051831850863301235,0.9589185128674113,0.002686961449321523,malignant
480.0831106089123,13.342228020062612,0.16051661117187438,0.05151347317184462,0.9591694780703903,0.0026540541095792345,malignant
486.9508178140047,13.014528072625732,0.130592795327584,0.025035050947315396,0.9553442181234092,0.0006267922421373097,malignant
